tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
5m,F04_rev1|clock,0.998264,48,169,-2.822737958947374,0.9779830429718365,-0.09482347321693585,0.465564738292011,4,-12.822737958947371,-2.6951312641928116,False,False
5m,F04_rev1|clock,0.996528,48,283,-3.6666658564699723,0.9671992277119417,-0.19292476749615298,0.7796143250688705,3,-13.666665856469969,-2.6865311324011096,False,False
5m,F04_rev1|clock,0.993056,48,466,-31.028448424874874,0.7416197301702078,-2.3489821163192297,1.2837465564738293,2,-41.02844842487488,-31.1014456669619,False,False
5m,F04_rev1|clock,0.986111,48,719,-27.90002487634475,0.7513178005598479,-2.864778548809839,1.980716253443526,1,-37.90002487634476,-27.90988014269442,False,False
5m,F05_rsi_rev|bars,0.998264,12,164,0.24603064462219512,1.0038155563737958,0.016636208017136275,0.45179063360881544,3,-9.753969355377802,0.5519252771986287,False,False
5m,F05_rsi_rev|bars,0.996528,12,269,-11.5114690780354,0.8296168976945321,-1.0044351843428103,0.7410468319559229,1,-21.511469078035393,-11.209012172237019,False,False
5m,F05_rsi_rev|bars,0.993056,12,496,-14.720829428008718,0.7814136702312424,-1.6988735993817792,1.3663911845730028,1,-24.720829428008713,-14.530527022244778,False,False
5m,F05_rsi_rev|bars,0.986111,12,853,-19.86760812942737,0.6846723715092062,-3.4852437501717652,2.349862258953168,0,-29.86760812942737,-19.796761727877293,False,False
5m,F05_rsi_rev|clock,0.998264,144,133,18.22164004698271,1.120542286854471,0.4625779342523507,0.36639118457300274,3,8.221640046982708,22.703196164923916,False,False
5m,F05_rsi_rev|clock,0.996528,144,195,-14.496511757577062,0.9162041873499703,-0.45507852292146583,0.5371900826446281,1,-24.496511757577064,-8.179745392319354,False,False
5m,F05_rsi_rev|clock,0.993056,144,300,-42.139445682263876,0.7607517122880124,-1.6753354222468404,0.8264462809917356,1,-52.139445682263876,-37.654373162407964,False,False
5m,F05_rsi_rev|clock,0.986111,144,399,-34.0937196502458,0.7935735074597275,-1.6867697343202097,1.0991735537190082,2,-44.09371965024581,-36.399802565031365,False,False
5m,F06_bb_rev|bars,0.998264,12,354,-23.25281962134531,0.6497478718778511,-2.498167302927573,0.9752066115702479,0,-33.25281962134531,-23.06270488210083,False,False
5m,F06_bb_rev|bars,0.996528,12,624,-23.378803694813854,0.6224881050884071,-3.697216357277159,1.71900826446281,0,-33.37880369481385,-23.214801082123902,False,False
5m,F06_bb_rev|bars,0.993056,12,1104,-19.14884657044711,0.6595345290067731,-4.364360747185206,3.041322314049587,0,-29.148846570447102,-19.033941164190175,False,False
5m,F06_bb_rev|bars,0.986111,12,1785,-17.744924455276603,0.6687808645904462,-5.3601741123300775,4.917355371900826,0,-27.744924455276593,-17.666829562109072,False,False
5m,F06_bb_rev|clock,0.998264,144,231,-55.01633981949319,0.6970771915178638,-1.9107090131760516,0.6363636363636364,1,-65.0163398194932,-50.2093887693429,False,False
5m,F06_bb_rev|clock,0.996528,144,331,-24.599789821939403,0.8492561788677794,-1.0704808564336583,0.9118457300275482,2,-34.5997898219394,-22.023565296291537,False,False
5m,F06_bb_rev|clock,0.993056,144,454,-55.73540160187107,0.6801850506966527,-2.795002914920886,1.2506887052341598,2,-65.73540160187108,-54.44452755719946,False,False
5m,F06_bb_rev|clock,0.986111,144,546,-36.90867959886912,0.765340157384753,-2.21893629631744,1.5041322314049588,2,-46.90867959886912,-33.29425940132923,False,False
5m,F07_donchian|bars,0.998264,12,0,,,,0.0,0,,,False,False
5m,F07_donchian|bars,0.996528,12,0,,,,0.0,0,,,False,False
5m,F07_donchian|bars,0.993056,12,0,,,,0.0,0,,,False,False
5m,F07_donchian|bars,0.986111,12,0,,,,0.0,0,,,False,False
5m,F07_donchian|clock,0.998264,144,0,,,,0.0,0,,,False,False
5m,F07_donchian|clock,0.996528,144,0,,,,0.0,0,,,False,False
5m,F07_donchian|clock,0.993056,144,0,,,,0.0,0,,,False,False
5m,F07_donchian|clock,0.986111,144,0,,,,0.0,0,,,False,False
5m,F08_squeeze_break|bars,0.998264,18,52,8.191047761472634,1.1331204460954352,0.321679031195659,0.14325068870523416,2,-1.8089522385273578,8.810701748130732,False,False
5m,F08_squeeze_break|bars,0.996528,18,90,9.529639049973012,1.157324505418655,0.4977179230901283,0.24793388429752067,3,-0.4703609500269794,8.932129990647814,False,False
5m,F08_squeeze_break|bars,0.993056,18,161,0.3754945394994711,1.0059905009878962,0.02568564193610248,0.44352617079889806,2,-9.62450546050052,0.041709308049522935,False,False
5m,F08_squeeze_break|bars,0.986111,18,298,-15.674834767656794,0.7642950792843674,-1.5508284930067808,0.8209366391184573,1,-25.674834767656787,-16.333550917594398,False,False
5m,F08_squeeze_break|clock,0.998264,216,44,-9.700199378341146,0.9528166912353621,-0.11216123200004953,0.12121212121212122,1,-19.700199378341157,3.91915833973495,False,False
5m,F08_squeeze_break|clock,0.996528,216,68,74.19383752477107,1.4612932640181473,1.1106929834240569,0.18732782369146006,4,64.19383752477107,64.90336983943706,False,False
5m,F08_squeeze_break|clock,0.993056,216,111,30.33189165372055,1.1641708166788618,0.56432489164324,0.30578512396694213,2,20.33189165372054,27.570567215483415,False,False
5m,F08_squeeze_break|clock,0.986111,216,171,31.389640978212803,1.1892753535424094,0.8274454636081333,0.47107438016528924,2,21.389640978212803,24.37802328488783,False,False
5m,F09_vol_follow|bars,0.998264,12,374,-20.46811163736321,0.6771213739511799,-2.5370458741993787,1.0303030303030303,1,-30.468111637363204,-20.4570587893653,False,False
5m,F09_vol_follow|bars,0.996528,12,624,-18.981875745282593,0.6836078227441972,-3.095939466507659,1.71900826446281,0,-28.981875745282586,-18.976737827926303,False,False
5m,F09_vol_follow|bars,0.993056,12,1087,-18.403097641823624,0.6820044091844086,-4.179207705706181,2.994490358126722,0,-28.40309764182362,-18.561455463109446,False,False
5m,F09_vol_follow|bars,0.986111,12,1829,-18.217620954858738,0.6651880370242956,-5.8110349747200125,5.038567493112947,0,-28.217620954858734,-18.374948952007063,False,False
5m,F09_vol_follow|clock,0.998264,144,246,-23.136282463735327,0.8523205292480468,-0.9505374400618267,0.6776859504132231,2,-33.13628246373533,-20.898419490710385,False,False
5m,F09_vol_follow|clock,0.996528,144,346,-5.032236726703087,0.9673998091158655,-0.21011439530012005,0.953168044077135,2,-15.032236726703095,-3.722163887496184,False,False
5m,F09_vol_follow|clock,0.993056,144,466,-19.524944678639752,0.8677677728405117,-1.0724218625376107,1.2837465564738293,2,-29.52494467863975,-20.93049520408009,False,False
5m,F09_vol_follow|clock,0.986111,144,549,-14.611887771814862,0.9034829979285736,-0.8546631596413979,1.512396694214876,3,-24.611887771814867,-16.403214109911477,False,False
5m,F10_vol_fade|bars,0.998264,12,374,-19.53188836263681,0.6811750401855136,-2.4634886301208794,1.0303030303030303,1,-29.5318883626368,-19.542941210634705,False,False
5m,F10_vol_fade|bars,0.996528,12,624,-21.018124254717428,0.651994875137867,-3.4951907536329565,1.71900826446281,0,-31.018124254717417,-21.023262172073704,False,False
5m,F10_vol_fade|bars,0.993056,12,1087,-21.59690235817639,0.6335237454754878,-4.963006651432105,2.994490358126722,0,-31.596902358176386,-21.43854453689056,False,False
5m,F10_vol_fade|bars,0.986111,12,1829,-21.782379045141276,0.6092184827946175,-7.090248210702548,5.038567493112947,0,-31.78237904514128,-21.62505104799294,False,False
5m,F10_vol_fade|clock,0.998264,144,246,-16.863717536264687,0.8897735154457889,-0.6929045617963205,0.6776859504132231,2,-26.8637175362647,-19.10158050928963,False,False
5m,F10_vol_fade|clock,0.996528,144,346,-34.96776327329692,0.79405411651954,-1.4577642534469493,0.953168044077135,2,-44.96776327329692,-36.27783611250382,False,False
5m,F10_vol_fade|clock,0.993056,144,466,-20.47505532136026,0.8611469476634854,-1.1274791315706119,1.2837465564738293,2,-30.475055321360255,-19.069504795919922,False,False
5m,F10_vol_fade|clock,0.986111,144,549,-25.388112228185147,0.838631106905669,-1.4845219580990279,1.512396694214876,3,-35.38811222818515,-23.596785890088533,False,False
5m,F11_taker_follow|bars,0.998264,12,392,-24.68300395263363,0.44447298880360697,-5.1725443671479026,1.0798898071625345,0,-34.68300395263363,-24.72255999474383,False,False
5m,F11_taker_follow|bars,0.996528,12,734,-17.013148135367388,0.5686929389006573,-5.022635561047541,2.0220385674931127,0,-27.01314813536738,-16.96955984275517,False,False
5m,F11_taker_follow|bars,0.993056,12,1288,-20.111819435979996,0.5194475822613781,-7.856161016469268,3.5482093663911844,0,-30.111819435979992,-20.22746761674982,False,False
5m,F11_taker_follow|bars,0.986111,12,2089,-18.71215000400456,0.557085329950099,-8.331756570077149,5.754820936639119,0,-28.712150004004553,-18.781951653926402,False,False
5m,F11_taker_follow|clock,0.998264,144,208,-56.748285049602984,0.6638354013429889,-2.194338809991989,0.5730027548209367,1,-66.74828504960298,-56.78609460830676,False,False
5m,F11_taker_follow|clock,0.996528,144,303,-62.078853437857525,0.6198730535354298,-2.9178273534726076,0.8347107438016529,1,-72.07885343785752,-61.60903209733585,False,False
5m,F11_taker_follow|clock,0.993056,144,413,-10.444289282780252,0.9265053146316773,-0.5533573251355226,1.137741046831956,3,-20.444289282780254,-12.808167549783064,False,False
5m,F11_taker_follow|clock,0.986111,144,505,-37.91113540537413,0.7536556468736701,-2.3957109522860796,1.3911845730027548,2,-47.91113540537414,-41.576595439973715,False,False
5m,F12_taker_fade|bars,0.998264,12,392,-15.31699604736638,0.6038865618463977,-3.321273853208238,1.0798898071625345,1,-25.316996047366377,-15.277440005256173,False,False
5m,F12_taker_fade|bars,0.996528,12,734,-22.986851864632623,0.4624894570671479,-6.871010252619692,2.0220385674931127,0,-32.98685186463263,-23.030440157244836,False,False
5m,F12_taker_fade|bars,0.993056,12,1288,-19.88818056402002,0.520034112340095,-8.27711159492752,3.5482093663911844,0,-29.88818056402001,-19.77253238325018,False,False
5m,F12_taker_fade|bars,0.986111,12,2089,-21.287849995995458,0.509926252444216,-9.576136513969232,5.754820936639119,0,-31.28784999599545,-21.218048346073598,False,False
5m,F12_taker_fade|clock,0.998264,144,208,16.748285049602977,1.128103809535479,0.6468635623296654,0.5730027548209367,4,6.748285049602974,16.78609460830674,False,False
5m,F12_taker_fade|clock,0.996528,144,303,22.07885343785752,1.1854263960014246,1.044669798862877,0.8347107438016529,5,12.078853437857523,21.60903209733584,False,False
5m,F12_taker_fade|clock,0.993056,144,413,-29.555710717219757,0.8045440988457215,-1.5656688094971083,1.137741046831956,2,-39.55571071721975,-27.191832450216943,False,False
5m,F12_taker_fade|clock,0.986111,144,505,-2.0888645946258704,0.9846144459242471,-0.13139942500697607,1.3911845730027548,2,-12.088864594625866,1.5765954399737112,False,False
5m,F13_cvd_div|bars,0.998264,12,105,-30.7029213373772,0.5466058424216483,-2.261865110287326,0.2892561983471074,3,-40.702921337377205,-30.899560716388606,False,False
5m,F13_cvd_div|bars,0.996528,12,182,-13.022666108749927,0.7754095048390772,-1.335900539935937,0.5013774104683195,2,-23.02266610874992,-13.169552704704813,False,False
5m,F13_cvd_div|bars,0.993056,12,349,-16.053738993672706,0.7317084263789596,-2.2281125891150135,0.9614325068870524,1,-26.053738993672695,-16.125021333427032,False,False
5m,F13_cvd_div|bars,0.986111,12,643,-20.243693533700107,0.6557821358487166,-3.448123149866233,1.7713498622589532,0,-30.243693533700096,-20.434773026414945,False,False
5m,F13_cvd_div|clock,0.998264,144,85,40.33893251769793,1.2509150998936762,0.7045783127256244,0.23415977961432508,4,30.338932517697927,41.87633344518159,False,False
5m,F13_cvd_div|clock,0.996528,144,129,35.488122489140416,1.2288303425594351,0.8574750279737864,0.35537190082644626,4,25.48812248914042,34.585436715664606,False,False
5m,F13_cvd_div|clock,0.993056,144,217,14.870378879007093,1.0966257027971444,0.4994581065298012,0.5977961432506887,3,4.870378879007096,14.472260221040544,False,False
5m,F13_cvd_div|clock,0.986111,144,317,-47.212639720740206,0.7371206589567001,-2.005521503775342,0.8732782369146006,1,-57.21263972074022,-49.037592483057544,False,False
5m,F14_flushout|bars,0.998264,12,0,,,,0.0,0,,,False,False
5m,F14_flushout|bars,0.996528,12,0,,,,0.0,0,,,False,False
5m,F14_flushout|bars,0.993056,12,0,,,,0.0,0,,,False,False
5m,F14_flushout|bars,0.986111,12,0,,,,0.0,0,,,False,False
5m,F14_flushout|clock,0.998264,144,0,,,,0.0,0,,,False,False
5m,F14_flushout|clock,0.996528,144,0,,,,0.0,0,,,False,False
5m,F14_flushout|clock,0.993056,144,0,,,,0.0,0,,,False,False
5m,F14_flushout|clock,0.986111,144,0,,,,0.0,0,,,False,False
5m,F15_fund_fade|bars,0.998264,8,5574,-20.545810725940242,0.497335668522835,-18.1086895717888,15.355371900826446,0,-30.54581072594024,-20.10090235429426,False,False
5m,F15_fund_fade|bars,0.996528,8,5574,-20.545810725940242,0.497335668522835,-18.1086895717888,15.355371900826446,0,-30.54581072594024,-20.10090235429426,False,False
5m,F15_fund_fade|bars,0.993056,8,6025,-20.47936762352817,0.5121743690848319,-17.130596684476487,16.59779614325069,0,-30.479367623528166,-20.28295811823408,False,False
5m,F15_fund_fade|bars,0.986111,8,6716,-20.139178384660795,0.5330838952125583,-16.352835301274414,18.50137741046832,0,-30.139178384660788,-19.62484966295924,False,False
5m,F15_fund_fade|clock,0.998264,96,519,-32.774859552134394,0.7301550270599035,-2.6272179868713863,1.4297520661157024,0,-42.774859552134394,-26.777204190396297,False,False
5m,F15_fund_fade|clock,0.996528,96,519,-32.774859552134394,0.7301550270599035,-2.6272179868713863,1.4297520661157024,0,-42.774859552134394,-26.777204190396297,False,False
5m,F15_fund_fade|clock,0.993056,96,561,-30.222723912081214,0.7643254852530147,-2.2571460086843764,1.5454545454545454,0,-40.22272391208122,-27.10805954687048,False,False
5m,F15_fund_fade|clock,0.986111,96,625,-27.734915806645635,0.7924188642418591,-2.0443313507301935,1.721763085399449,0,-37.734915806645645,-20.234440705453153,False,False
5m,F16_fund_follow|bars,0.998264,8,5574,-19.454189274059768,0.5190116990724021,-15.811254782666918,15.355371900826446,0,-29.454189274059768,-19.899097645705744,False,False
5m,F16_fund_follow|bars,0.996528,8,5574,-19.454189274059768,0.5190116990724021,-15.811254782666918,15.355371900826446,0,-29.454189274059768,-19.899097645705744,False,False
5m,F16_fund_follow|bars,0.993056,8,6025,-19.52063237647185,0.5304315195993895,-15.328867625980514,16.59779614325069,0,-29.520632376471838,-19.717041881765926,False,False
5m,F16_fund_follow|bars,0.986111,8,6716,-19.860821615339223,0.539126190393672,-15.443989629214316,18.50137741046832,0,-29.86082161533922,-20.37515033704076,False,False
5m,F16_fund_follow|clock,0.998264,96,519,-7.225140447865608,0.933351878630208,-0.5730280019044782,1.4297520661157024,4,-17.225140447865606,-13.222795809603705,False,False
5m,F16_fund_follow|clock,0.996528,96,519,-7.225140447865608,0.933351878630208,-0.5730280019044782,1.4297520661157024,4,-17.225140447865606,-13.222795809603705,False,False
5m,F16_fund_follow|clock,0.993056,96,561,-9.777276087918787,0.9168925809185626,-0.7242629867931529,1.5454545454545454,3,-19.77727608791879,-12.891940453129518,False,False
5m,F16_fund_follow|clock,0.986111,96,625,-12.265084193354365,0.9024327946176693,-0.8986936012792817,1.721763085399449,2,-22.26508419335436,-19.765559294546847,False,False
5m,F17_fund3_exh|bars,0.998264,8,3941,-19.774537970797187,0.5122055917700247,-15.877368343610572,10.856749311294767,0,-29.774537970797184,-19.404383237586927,False,False
5m,F17_fund3_exh|bars,0.996528,8,3941,-19.774537970797187,0.5122055917700247,-15.877368343610572,10.856749311294767,0,-29.774537970797184,-19.404383237586927,False,False
5m,F17_fund3_exh|bars,0.993056,8,4202,-19.94094273456758,0.5202689887806736,-14.477323199894908,11.575757575757576,0,-29.940942734567578,-19.751507227197312,False,False
5m,F17_fund3_exh|bars,0.986111,8,4686,-20.427373186553897,0.5257802618522397,-14.690373141354993,12.909090909090908,0,-30.427373186553893,-19.977470799649783,False,False
5m,F17_fund3_exh|clock,0.998264,96,368,-5.77423887858211,0.9460278768521041,-0.40494650584219144,1.0137741046831956,1,-15.774238878582112,-0.9251520378791994,False,False
5m,F17_fund3_exh|clock,0.996528,96,368,-5.77423887858211,0.9460278768521041,-0.40494650584219144,1.0137741046831956,1,-15.774238878582112,-0.9251520378791994,False,False
5m,F17_fund3_exh|clock,0.993056,96,392,-8.97565320178882,0.9220979844215992,-0.5472794735455303,1.0798898071625345,1,-18.97565320178882,-6.233971831350223,False,False
5m,F17_fund3_exh|clock,0.986111,96,437,-17.67343943610225,0.8583473121345587,-1.10055135204473,1.2038567493112948,1,-27.673439436102253,-11.336520847195976,False,False
5m,F18_oi_follow|bars,0.998264,12,168,-48.30009652109492,0.584434593613954,-2.4229455858632516,0.4628099173553719,0,-58.300096521094915,-48.07383704315417,False,False
5m,F18_oi_follow|bars,0.996528,12,318,-37.89088735742027,0.6196164568077085,-2.8069115624392693,0.8760330578512396,0,-47.89088735742027,-37.74099746132368,False,False
5m,F18_oi_follow|bars,0.993056,12,552,-35.39868391328006,0.6238727217580935,-3.883827556129998,1.5206611570247934,0,-45.39868391328005,-35.23427005356812,False,False
5m,F18_oi_follow|bars,0.986111,12,995,-24.216537720893857,0.6942819777465434,-3.7566585701720356,2.7410468319559227,0,-34.216537720893854,-24.42768715667506,False,False
5m,F18_oi_follow|clock,0.998264,144,106,-20.069667668621467,0.9071467837431084,-0.36796422691901226,0.29201101928374656,2,-30.069667668621467,-13.921412997225744,False,False
5m,F18_oi_follow|clock,0.996528,144,176,-35.297448094503,0.8337790954274213,-0.9414592324730152,0.48484848484848486,2,-45.297448094503004,-28.73715134766912,False,False
5m,F18_oi_follow|clock,0.993056,144,258,-51.363984402462094,0.7508472036517819,-1.7125671084079432,0.7107438016528925,0,-61.363984402462115,-47.25754845714443,False,False
5m,F18_oi_follow|clock,0.986111,144,367,-8.240674551897785,0.9514188174421705,-0.3597868900691377,1.0110192837465564,2,-18.240674551897783,-4.22348458589752,False,False
5m,F19_oi_flush|bars,0.998264,12,13,-126.7152370469246,0.41779245705408624,-0.9648805371260242,0.03581267217630854,3,-136.7152370469246,-126.51229628177339,False,False
5m,F19_oi_flush|bars,0.996528,12,29,-75.92013125895807,0.49634789881618696,-1.7357901294726283,0.07988980716253444,1,-85.92013125895808,-76.08727992887886,False,False
5m,F19_oi_flush|bars,0.993056,12,61,-65.72681858215384,0.4899691407680998,-2.3835912294968886,0.16804407713498623,0,-75.72681858215383,-66.63908155258682,False,False
5m,F19_oi_flush|bars,0.986111,12,117,-74.76717834403016,0.3769380974723845,-4.184627507557812,0.32231404958677684,0,-84.76717834403017,-75.95561364453091,False,False
5m,F19_oi_flush|clock,0.998264,144,12,212.54617293258866,2.6782967321255504,1.1776242899524307,0.03305785123966942,2,202.54617293258863,209.49413259744708,False,False
5m,F19_oi_flush|clock,0.996528,144,23,-42.96660060548658,0.8305766165698176,-0.3384149404795354,0.06336088154269973,2,-52.96660060548659,-50.119205952648684,False,False
5m,F19_oi_flush|clock,0.993056,144,42,-112.33547860459635,0.6202124742122196,-1.135149267662109,0.11570247933884298,1,-122.3354786045963,-119.0852222850502,False,False
5m,F19_oi_flush|clock,0.986111,144,78,-98.60859244566397,0.5702291598036122,-1.7795533970479518,0.21487603305785125,1,-108.60859244566397,-109.39923138870962,False,False
5m,F20_btc_lead|bars,0.998264,4,250,-17.213555150994296,0.7179808768725514,-1.652273844240569,0.6887052341597796,2,-27.213555150994292,-17.30303528826776,False,False
5m,F20_btc_lead|bars,0.996528,4,471,-16.59138151062298,0.7015606999574789,-2.209508451561262,1.2975206611570247,1,-26.591381510622973,-16.601122433357933,False,False
5m,F20_btc_lead|bars,0.993056,4,873,-18.700177718015233,0.6345499371802252,-3.934864590442007,2.4049586776859506,0,-28.700177718015226,-18.705661282535846,False,False
5m,F20_btc_lead|bars,0.986111,4,1652,-19.022746980648044,0.5955055298723742,-7.154104812687409,4.550964187327824,0,-29.022746980648044,-19.040759387615005,False,False
5m,F20_btc_lead|clock,0.998264,48,162,50.50349402227327,1.5173876117606946,1.820216788316264,0.4462809917355372,5,40.503494022273266,49.780931046964234,False,False
5m,F20_btc_lead|clock,0.996528,48,261,9.516556763345802,1.090537378425348,0.519817933672493,0.71900826446281,4,-0.4834432366542,9.842961922365673,False,False
5m,F20_btc_lead|clock,0.993056,48,420,3.316130398732288,1.0327820556141707,0.2595466893844596,1.1570247933884297,3,-6.6838696012677135,4.293293628300114,False,False
5m,F20_btc_lead|clock,0.986111,48,635,-9.80351110029569,0.9048598337242145,-0.9565310728326452,1.7493112947658402,2,-19.803511100295687,-9.838707632264258,False,False
5m,F21_rs_follow|bars,0.998264,12,68,-6.3817252518467775,0.9379447848563353,-0.3083494442145555,0.18732782369146006,1,-16.381725251846778,-7.089683283185303,False,False
5m,F21_rs_follow|bars,0.996528,12,129,-6.904688537131839,0.9210762620089635,-0.35483168955702865,0.35537190082644626,1,-16.90468853713184,-6.851027416677182,False,False
5m,F21_rs_follow|bars,0.993056,12,233,-12.762329140103667,0.8476755782979531,-0.886746927094279,0.6418732782369146,1,-22.76232914010366,-12.556219933032628,False,False
5m,F21_rs_follow|bars,0.986111,12,433,-16.1465065826596,0.7888346354631894,-1.530382421883865,1.1928374655647382,1,-26.14650658265959,-16.003079863197254,False,False
5m,F21_rs_follow|clock,0.998264,144,37,-35.38978090877868,0.8294441133334126,-0.4243488617090803,0.10192837465564739,2,-45.38978090877868,-43.944100548404336,False,False
5m,F21_rs_follow|clock,0.996528,144,61,75.68509104603865,1.41725937595593,0.9766297133595677,0.16804407713498623,4,65.68509104603864,77.51397785172732,False,False
5m,F21_rs_follow|clock,0.993056,144,103,-9.785852021735684,0.9535666728566384,-0.1710528374969904,0.2837465564738292,2,-19.785852021735675,-5.711532292070715,False,False
5m,F21_rs_follow|clock,0.986111,144,166,-0.693659540966537,0.9963567941137081,-0.015435432661899673,0.4573002754820937,3,-10.693659540966546,0.3861750900352323,False,False
5m,F22_rs_fade|bars,0.998264,12,68,-33.618274748153254,0.7046267892287695,-1.4367564069708998,0.18732782369146006,2,-43.618274748153254,-32.91031671681471,False,False
5m,F22_rs_fade|bars,0.996528,12,129,-33.09531146286819,0.6689917306298303,-1.6027262690010748,0.35537190082644626,2,-43.09531146286818,-33.14897258332283,False,False
5m,F22_rs_fade|bars,0.993056,12,233,-27.237670859896355,0.7000387555219917,-1.745960901145035,0.6418732782369146,1,-37.23767085989635,-27.44378006696738,False,False
5m,F22_rs_fade|bars,0.986111,12,433,-23.853493417340417,0.7004660663410015,-2.0526621084960297,1.1928374655647382,1,-33.85349341734042,-23.996920136802753,False,False
5m,F22_rs_fade|clock,0.998264,144,37,-4.61021909122132,0.9756153893445925,-0.05547067959277608,0.10192837465564739,3,-14.610219091221323,3.944100548404321,False,False
5m,F22_rs_fade|clock,0.996528,144,61,-115.68509104603865,0.583776615292665,-1.4888580845137322,0.16804407713498623,2,-125.68509104603866,-117.51397785172733,False,False
