tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
15m,F06_bb_rev|bars,0.958333,12,1105,-29.476157853264226,0.6691325944835262,-4.355512703020084,3.044077134986226,0,-39.476157853264226,-28.808616692111656,False,False
15m,F06_bb_rev|clock,0.994792,48,236,-16.33592506815221,0.8990448652921376,-0.5635061749476199,0.650137741046832,2,-26.335925068152207,-16.17853375414465,False,False
15m,F06_bb_rev|clock,0.989583,48,342,-12.0174861262039,0.9209897701481323,-0.5585474508928726,0.9421487603305785,3,-22.017486126203902,-9.639104369180089,False,False
15m,F06_bb_rev|clock,0.979167,48,441,-29.609950661115725,0.8151086961591266,-1.588896160194749,1.2148760330578512,2,-39.60995066111573,-27.91422255984479,False,False
15m,F06_bb_rev|clock,0.958333,48,524,-23.57557784089588,0.8445477622884316,-1.4044775923911177,1.443526170798898,1,-33.575577840895875,-19.358775713590717,False,False
15m,F07_donchian|bars,0.994792,12,0,,,,0.0,0,,,False,False
15m,F07_donchian|bars,0.989583,12,0,,,,0.0,0,,,False,False
15m,F07_donchian|bars,0.979167,12,0,,,,0.0,0,,,False,False
15m,F07_donchian|bars,0.958333,12,0,,,,0.0,0,,,False,False
15m,F07_donchian|clock,0.994792,48,0,,,,0.0,0,,,False,False
15m,F07_donchian|clock,0.989583,48,0,,,,0.0,0,,,False,False
15m,F07_donchian|clock,0.979167,48,0,,,,0.0,0,,,False,False
15m,F07_donchian|clock,0.958333,48,0,,,,0.0,0,,,False,False
15m,F08_squeeze_break|bars,0.994792,18,65,-12.849736539493598,0.9045266218160312,-0.2919153378709549,0.1790633608815427,2,-22.849736539493605,-12.987078754376961,False,False
15m,F08_squeeze_break|bars,0.989583,18,124,-21.02984180938724,0.8263499372360551,-0.7826096008316892,0.3415977961432507,2,-31.029841809387243,-22.13578771311312,False,False
15m,F08_squeeze_break|bars,0.979167,18,199,-9.209724644430633,0.9076804907958327,-0.4938305147875304,0.5482093663911846,2,-19.209724644430633,-10.39471669962127,False,False
15m,F08_squeeze_break|bars,0.958333,18,331,-9.950576820346411,0.8961123726308081,-0.7235621006952722,0.9118457300275482,2,-19.950576820346416,-10.785207256954019,False,False
15m,F08_squeeze_break|clock,0.994792,72,57,-107.79766595778946,0.5407550445471203,-1.544222458952455,0.15702479338842976,2,-117.79766595778948,-108.57138296104269,False,False
15m,F08_squeeze_break|clock,0.989583,72,105,-109.1530821975682,0.5228343027068614,-2.3344285176510153,0.2892561983471074,1,-119.15308219756821,-112.8275276547188,False,False
15m,F08_squeeze_break|clock,0.979167,72,149,-64.14217749876818,0.684807592640231,-1.5500944959464522,0.41046831955922863,0,-74.14217749876819,-66.16896768286078,False,False
15m,F08_squeeze_break|clock,0.958333,72,209,-54.764244836232194,0.7362669323083288,-1.5049363713936403,0.5757575757575758,1,-64.7642448362322,-61.4837584388779,False,False
15m,F09_vol_follow|bars,0.994792,12,316,-16.88746150603823,0.816065542904361,-1.2719709432381887,0.8705234159779615,1,-26.887461506038225,-17.312883201807384,False,False
15m,F09_vol_follow|bars,0.989583,12,508,-20.557376907677078,0.7744276440703568,-2.0444066553570726,1.399449035812672,0,-30.55737690767708,-20.496896560793903,False,False
15m,F09_vol_follow|bars,0.979167,12,805,-8.293381103028212,0.8994612423039764,-1.0654921780434434,2.2176308539944904,1,-18.293381103028207,-8.531683991486325,False,False
15m,F09_vol_follow|bars,0.958333,12,1162,-18.061984486677403,0.7926899814314788,-2.8415695594264836,3.201101928374656,0,-28.061984486677407,-17.952049775737603,False,False
15m,F09_vol_follow|clock,0.994792,48,253,-15.22426041203704,0.9093471749554048,-0.5511370812919162,0.696969696969697,2,-25.22426041203704,-18.074030866706686,False,False
15m,F09_vol_follow|clock,0.989583,48,348,-20.04935238132343,0.8785506391312881,-0.8683333281744324,0.9586776859504132,2,-30.04935238132343,-19.113498178852684,False,False
15m,F09_vol_follow|clock,0.979167,48,448,18.335152645000463,1.1341280429365728,0.9505267723116492,1.234159779614325,4,8.33515264500047,21.134807359160504,False,False
15m,F09_vol_follow|clock,0.958333,48,528,-13.63315489112516,0.9114591724279087,-0.7624391495695831,1.4545454545454546,4,-23.633154891125162,-12.877553177513752,False,False
15m,F10_vol_fade|bars,0.994792,12,316,-23.112538493961786,0.7564360991719074,-1.7430354974087214,0.8705234159779615,1,-33.112538493961786,-22.68711679819263,False,False
15m,F10_vol_fade|bars,0.989583,12,508,-19.44262309232294,0.7843456874956808,-1.9480743633926159,1.399449035812672,0,-29.44262309232293,-19.503103439206104,False,False
15m,F10_vol_fade|bars,0.979167,12,805,-31.706618896971804,0.6641624600009911,-4.069970783268252,2.2176308539944904,0,-41.706618896971804,-31.468316008513682,False,False
15m,F10_vol_fade|bars,0.958333,12,1162,-21.938015513322615,0.7534737592774254,-3.476854646487762,3.201101928374656,0,-31.93801551332261,-22.047950224262404,False,False
15m,F10_vol_fade|clock,0.994792,48,253,-24.775739587962974,0.8564170388373744,-0.9000502439446589,0.696969696969697,2,-34.775739587962974,-21.92596913329333,False,False
15m,F10_vol_fade|clock,0.989583,48,348,-19.950647618676587,0.8784117306774027,-0.8676013571062586,0.9586776859504132,3,-29.950647618676584,-20.886501821147323,False,False
15m,F10_vol_fade|clock,0.979167,48,448,-58.33515264500047,0.6687134343118885,-3.026680902243125,1.234159779614325,0,-68.33515264500046,-61.13480735916053,False,False
15m,F10_vol_fade|clock,0.958333,48,528,-26.36684510887485,0.8361350634735394,-1.4773405729114495,1.4545454545454546,1,-36.36684510887485,-27.122446822486264,False,False
15m,F11_taker_follow|bars,0.994792,12,348,-17.80397360013791,0.7332083295180772,-1.6898971251272958,0.9586776859504132,1,-27.8039736001379,-18.348927054335775,False,False
15m,F11_taker_follow|bars,0.989583,12,599,-17.95927481806223,0.737206223483453,-2.5289605363588916,1.6501377410468319,2,-27.959274818062223,-18.489053280152746,False,False
15m,F11_taker_follow|bars,0.979167,12,940,-22.547093013073933,0.7011164587471027,-3.6985342060452844,2.5895316804407713,0,-32.547093013073926,-22.934310700450652,False,False
15m,F11_taker_follow|bars,0.958333,12,1374,-23.11483475257637,0.6909342747653371,-4.838567864584712,3.7851239669421486,0,-33.114834752576364,-23.971881672466242,False,False
15m,F11_taker_follow|clock,0.994792,48,218,-30.447310182750513,0.8023534019553429,-1.1587943683931416,0.6005509641873278,2,-40.447310182750506,-34.539620210923175,False,False
15m,F11_taker_follow|clock,0.989583,48,319,-40.9525252435898,0.7348494789617552,-2.013704498234952,0.8787878787878788,1,-50.95252524358979,-45.86282772740322,False,False
15m,F11_taker_follow|clock,0.979167,48,429,-16.682426453120573,0.8845522812304416,-0.9363531856469879,1.1818181818181819,2,-26.682426453120566,-16.56576507724939,False,False
15m,F11_taker_follow|clock,0.958333,48,531,-45.90506484505882,0.7143358750671039,-2.9060426293708366,1.462809917355372,2,-55.90506484505882,-46.55315747981545,False,False
15m,F12_taker_fade|bars,0.994792,12,348,-22.196026399862106,0.6763323204026856,-2.0993033450483787,0.9586776859504132,1,-32.196026399862106,-21.65107294566423,False,False
15m,F12_taker_fade|bars,0.989583,12,599,-22.040725181937784,0.6848386895769979,-3.075762992769353,1.6501377410468319,2,-32.04072518193778,-21.51094671984726,False,False
15m,F12_taker_fade|bars,0.979167,12,940,-17.45290698692608,0.7558496763197258,-2.839591201725376,2.5895316804407713,2,-27.452906986926077,-17.06568929954936,False,False
15m,F12_taker_fade|bars,0.958333,12,1374,-16.88516524742364,0.7611051689678715,-3.4917048907137933,3.7851239669421486,1,-26.885165247423636,-16.02811832753376,False,False
15m,F12_taker_fade|clock,0.994792,48,218,-9.552689817249496,0.9335308057766524,-0.3624642142624225,0.6005509641873278,3,-19.5526898172495,-5.460379789076834,False,False
15m,F12_taker_fade|clock,0.989583,48,319,0.9525252435897861,1.0072211363176848,0.046957301005237,0.8787878787878788,4,-9.047474756410214,5.862827727403199,False,False
15m,F12_taker_fade|clock,0.979167,48,429,-23.317573546879437,0.8424876337710651,-1.3068958587628374,1.1818181818181819,1,-33.31757354687944,-23.43423492275063,False,False
15m,F12_taker_fade|clock,0.958333,48,531,5.905064845058807,1.0439801487470675,0.37462471250859763,1.462809917355372,4,-4.094935154941186,6.553157479815439,False,False
15m,F13_cvd_div|bars,0.994792,12,112,-14.430575608279376,0.8707402372036332,-0.4805020394732002,0.3085399449035813,1,-24.430575608279373,-14.374437106259407,False,False
15m,F13_cvd_div|bars,0.989583,12,195,-16.177993131769373,0.8441412571676685,-0.8244234886683428,0.5371900826446281,4,-26.177993131769366,-16.198401355323565,False,False
15m,F13_cvd_div|bars,0.979167,12,322,-38.05189971391762,0.6477635923169753,-2.775492293608919,0.8870523415977961,0,-48.05189971391763,-37.89312762780603,False,False
15m,F13_cvd_div|bars,0.958333,12,563,-26.956461804401584,0.717814981475976,-2.571663437858368,1.5509641873278237,1,-36.95646180440159,-26.38637273247938,False,False
15m,F13_cvd_div|clock,0.994792,48,92,-41.17110585651578,0.7788636294972135,-0.8531054949481955,0.2534435261707989,1,-51.17110585651577,-42.59781894604679,False,False
15m,F13_cvd_div|clock,0.989583,48,146,11.850283239866975,1.0735421991721823,0.3242151683056477,0.4022038567493113,4,1.850283239866974,14.44491312093102,False,False
15m,F13_cvd_div|clock,0.979167,48,218,-19.670571564850857,0.8827667268543151,-0.7291263014453727,0.6005509641873278,2,-29.670571564850853,-17.372219335493366,False,False
15m,F13_cvd_div|clock,0.958333,48,322,-33.38447406410113,0.7960729479815619,-1.5571344614892952,0.8870523415977961,1,-43.384474064101134,-28.238993152468364,False,False
15m,F14_flushout|bars,0.994792,12,0,,,,0.0,0,,,False,False
15m,F14_flushout|bars,0.989583,12,0,,,,0.0,0,,,False,False
15m,F14_flushout|bars,0.979167,12,0,,,,0.0,0,,,False,False
15m,F14_flushout|bars,0.958333,12,0,,,,0.0,0,,,False,False
15m,F14_flushout|clock,0.994792,48,0,,,,0.0,0,,,False,False
15m,F14_flushout|clock,0.989583,48,0,,,,0.0,0,,,False,False
15m,F14_flushout|clock,0.979167,48,0,,,,0.0,0,,,False,False
15m,F14_flushout|clock,0.958333,48,0,,,,0.0,0,,,False,False
15m,F15_fund_fade|bars,0.994792,8,2049,-23.068343191065274,0.6424565872343494,-7.063076039075821,5.644628099173554,0,-33.06834319106527,-22.43568639682677,False,False
15m,F15_fund_fade|bars,0.989583,8,2286,-22.7805140088586,0.6613020748955897,-6.654827458686356,6.297520661157025,0,-32.78051400885859,-21.14073151576012,False,False
15m,F15_fund_fade|bars,0.979167,8,2331,-21.97061437469808,0.6701977850030734,-6.5256230364684775,6.421487603305785,0,-31.970614374698076,-20.3759622490134,False,False
15m,F15_fund_fade|bars,0.958333,8,2385,-21.826563658997213,0.6677954509081566,-6.6111071773489725,6.570247933884297,0,-31.82656365899721,-20.32278001684407,False,False
15m,F15_fund_fade|clock,0.994792,32,555,-29.639589463932964,0.762870028415771,-2.3599269112158225,1.5289256198347108,0,-39.63958946393297,-26.5167650412765,False,False
15m,F15_fund_fade|clock,0.989583,32,618,-29.786372462647556,0.7759063599778818,-2.278718783538221,1.7024793388429753,0,-39.78637246264756,-22.167294806974486,False,False
15m,F15_fund_fade|clock,0.979167,32,631,-26.28842606242736,0.7978702369853966,-2.0582085995539883,1.7382920110192837,0,-36.288426062427355,-18.899709268656817,False,False
15m,F15_fund_fade|clock,0.958333,32,647,-27.081336827457577,0.7939713446895102,-2.156752375638948,1.7823691460055096,0,-37.081336827457584,-20.08696745432299,False,False
15m,F16_fund_follow|bars,0.994792,8,2049,-16.93165680893474,0.7245697317478939,-5.092687269120197,5.644628099173554,0,-26.931656808934736,-17.564313603173233,False,False
15m,F16_fund_follow|bars,0.989583,8,2286,-17.219485991141422,0.7328306287363908,-4.965915838568788,6.297520661157025,0,-27.219485991141415,-18.859268484239887,False,False
15m,F16_fund_follow|bars,0.979167,8,2331,-18.029385625301927,0.7215521446800152,-5.292251509231078,6.421487603305785,0,-28.029385625301927,-19.62403775098661,False,False
15m,F16_fund_follow|bars,0.958333,8,2385,-18.173436341002795,0.7154932014790978,-5.4497458570428225,6.570247933884297,0,-28.17343634100279,-19.67721998315593,False,False
15m,F16_fund_follow|clock,0.994792,32,555,-10.360410536067034,0.9100103173015242,-0.8190854097341725,1.5289256198347108,3,-20.36041053606703,-13.4832349587235,False,False
15m,F16_fund_follow|clock,0.989583,32,618,-10.213627537352444,0.9170049161840429,-0.7767883378405791,1.7024793388429753,2,-20.213627537352444,-17.832705193025514,False,False
15m,F16_fund_follow|clock,0.979167,32,631,-13.71157393757264,0.8895337818996631,-1.0684828442250807,1.7382920110192837,2,-23.71157393757264,-21.100290731343186,False,False
15m,F16_fund_follow|clock,0.958333,32,647,-12.918663172542422,0.8961712313261421,-1.025011343865714,1.7823691460055096,2,-22.918663172542423,-19.91303254567702,False,False
15m,F17_fund3_exh|bars,0.994792,8,1425,-19.924067468251938,0.6768202198937567,-5.505514480154481,3.925619834710744,0,-29.924067468251938,-19.291593075147766,False,False
15m,F17_fund3_exh|bars,0.989583,8,1440,-20.285067109423053,0.6734033136125794,-5.660247846118747,3.9669421487603307,0,-30.28506710942305,-19.66934669074537,False,False
15m,F17_fund3_exh|bars,0.979167,8,1649,-20.610743061980937,0.6842162185305519,-5.435338412196306,4.542699724517906,0,-30.610743061980937,-19.38297412065396,False,False
15m,F17_fund3_exh|bars,0.958333,8,1712,-20.375184298519244,0.6915625386822138,-5.432441053568264,4.7162534435261705,0,-30.375184298519244,-19.262548249273653,False,False
15m,F17_fund3_exh|clock,0.994792,32,389,-10.477821781236829,0.9116094993001036,-0.6711889831163543,1.0716253443526171,1,-20.47782178123683,-7.66650017105257,False,False
15m,F17_fund3_exh|clock,0.989583,32,393,-11.056821536864996,0.9067519092737805,-0.7121281421480796,1.0826446280991735,1,-21.056821536864998,-8.315202786643699,False,False
15m,F17_fund3_exh|clock,0.979167,32,450,-18.765241125531166,0.8574118039974351,-1.2174490578479762,1.2396694214876034,1,-28.765241125531173,-13.244360803492276,False,False
15m,F17_fund3_exh|clock,0.958333,32,469,-16.289707781118064,0.8738256548493527,-1.0736504870153456,1.2920110192837466,1,-26.289707781118068,-11.265122874465199,False,False
15m,F18_oi_follow|bars,0.994792,12,148,-37.39813394906226,0.7482797627094036,-1.3314334192276591,0.40771349862258954,1,-47.398133949062256,-37.32622458502744,False,False
15m,F18_oi_follow|bars,0.989583,12,271,-35.300491543791566,0.7205531180959601,-2.0329719981760714,0.7465564738292011,1,-45.300491543791566,-35.44670508847983,False,False
15m,F18_oi_follow|bars,0.979167,12,479,-20.975224745947273,0.8124800206913809,-1.7012291775958548,1.3195592286501376,1,-30.975224745947266,-21.78078660391936,False,False
15m,F18_oi_follow|bars,0.958333,12,850,-21.87021300711758,0.7717059878117953,-2.859696171298278,2.3415977961432506,1,-31.87021300711757,-23.037145816151273,False,False
15m,F18_oi_follow|clock,0.994792,48,106,-25.169051971252106,0.8834060354223993,-0.4669398592493472,0.29201101928374656,3,-35.1690519712521,-21.521383250970395,False,False
15m,F18_oi_follow|clock,0.989583,48,186,-55.97073276953748,0.7261402887192616,-1.6082317400784494,0.512396694214876,1,-65.97073276953748,-53.79365996780538,False,False
15m,F18_oi_follow|clock,0.979167,48,274,-14.705399609517734,0.9213492878575508,-0.4993738224318959,0.7548209366391184,3,-24.705399609517738,-18.253400970063215,False,False
15m,F18_oi_follow|clock,0.958333,48,422,-20.387217336990435,0.8820789056547503,-0.8810579622659637,1.162534435261708,2,-30.387217336990442,-21.261155866016736,False,False
15m,F19_oi_flush|bars,0.994792,12,18,-67.44420525758406,0.5798188555989281,-0.8184719774437146,0.049586776859504134,2,-77.44420525758406,-71.81874853010329,False,False
15m,F19_oi_flush|bars,0.989583,12,32,-49.76970437036154,0.6047120676777646,-0.9721814331762354,0.0881542699724518,2,-59.76970437036153,-51.298895772323874,False,False
15m,F19_oi_flush|bars,0.979167,12,55,-35.85602049399047,0.7015715903956528,-1.0951365844026315,0.15151515151515152,2,-45.85602049399049,-38.506567167513474,False,False
15m,F19_oi_flush|bars,0.958333,12,120,-48.4780572368341,0.5612759477254393,-2.6710758425880505,0.3305785123966942,0,-58.478057236834076,-51.42898353577924,False,False
15m,F19_oi_flush|clock,0.994792,48,16,92.8475367767004,1.3664178525458799,0.4477395441547049,0.0440771349862259,4,82.8475367767004,73.25379828560051,False,False
15m,F19_oi_flush|clock,0.989583,48,28,-18.813365123653647,0.9180061337639752,-0.16513553010170198,0.07713498622589532,3,-28.81336512365366,-28.235976035001276,False,False
15m,F19_oi_flush|clock,0.979167,48,45,-43.257830701386865,0.8044978296422415,-0.5558493135447866,0.12396694214876033,3,-53.257830701386865,-55.81854387116927,False,False
15m,F19_oi_flush|clock,0.958333,48,90,-115.26864800453914,0.5019687139673149,-2.2938318562354247,0.24793388429752067,1,-125.26864800453916,-128.23544536433874,False,False
15m,F20_btc_lead|bars,0.994792,4,258,-13.766093151642753,0.8015646511401618,-1.3882302346341742,0.7107438016528925,1,-23.76609315164275,-14.033638845244699,False,False
15m,F20_btc_lead|bars,0.989583,4,446,-27.106445114643638,0.6335513530778407,-3.2584429896507827,1.2286501377410468,0,-37.106445114643634,-27.15176829017428,False,False
15m,F20_btc_lead|bars,0.979167,4,789,-26.81405242754296,0.6166289206131176,-4.967036854137988,2.1735537190082646,1,-36.814052427542954,-26.838266070056044,False,False
15m,F20_btc_lead|bars,0.958333,4,1445,-27.94253872735499,0.5707550090800537,-7.667243891171257,3.9807162534435263,0,-37.942538727354986,-27.963523757155457,False,False
15m,F20_btc_lead|clock,0.994792,16,196,22.592316722313612,1.2378263713892492,1.1504752618144638,0.5399449035812672,4,12.592316722313615,21.493400652882375,False,False
15m,F20_btc_lead|clock,0.989583,16,311,-26.85692808262837,0.7855111421916403,-1.6144223216394271,0.8567493112947658,1,-36.856928082628365,-27.494405515113698,False,False
15m,F20_btc_lead|clock,0.979167,16,491,-19.24085692726876,0.8191513980051106,-1.6407369670993446,1.3526170798898072,2,-29.240856927268762,-18.945999840975208,False,False
15m,F20_btc_lead|clock,0.958333,16,790,-13.396626662895011,0.8677293904679887,-1.4713125098686102,2.1763085399449036,2,-23.396626662895013,-12.95516610851333,False,False
15m,F21_rs_follow|bars,0.994792,12,67,44.38240005608807,1.6841702284164421,1.7333697130661854,0.18457300275482094,4,34.38240005608807,43.437056943125455,False,False
15m,F21_rs_follow|bars,0.989583,12,117,22.25161579394127,1.2125014012634847,0.72397604834486,0.32231404958677684,4,12.251615793941276,21.97860491917356,False,False
15m,F21_rs_follow|bars,0.979167,12,215,4.131732881447457,1.0392530927571662,0.1839064156560635,0.5922865013774105,2,-5.86826711855255,4.625512087946138,False,False
15m,F21_rs_follow|bars,0.958333,12,378,-18.10881275415821,0.8333357357515172,-1.2492545996554862,1.0413223140495869,2,-28.10881275415821,-17.902895686072487,False,False
15m,F21_rs_follow|clock,0.994792,48,45,36.64872922145499,1.2029582220845774,0.5910219802207675,0.12396694214876033,2,26.648729221454992,38.443561817363445,False,False
15m,F21_rs_follow|clock,0.989583,48,70,59.87693548280689,1.3799978971799274,0.9896837411247416,0.1928374655647383,3,49.876935482806886,63.77432535022806,False,False
15m,F21_rs_follow|clock,0.979167,48,124,60.28863531825207,1.4225793351205451,1.4037434748196895,0.3415977961432507,5,50.288635318252076,65.05707479207905,False,False
15m,F21_rs_follow|clock,0.958333,48,202,-26.284580038327537,0.8647769588669095,-0.6905092201952311,0.5564738292011019,1,-36.28458003832754,-24.906277282405338,False,False
15m,F22_rs_fade|bars,0.994792,12,67,-84.3824000560881,0.3788027526604103,-3.110464060063659,0.18457300275482094,1,-94.38240005608809,-83.43705694312548,False,False
15m,F22_rs_fade|bars,0.989583,12,117,-62.251615793941305,0.5801543653331102,-1.9093619862696096,0.32231404958677684,1,-72.25161579394131,-61.97860491917358,False,False
15m,F22_rs_fade|bars,0.979167,12,215,-44.13173288144747,0.6629498552357892,-1.9064456000312904,0.5922865013774105,1,-54.13173288144747,-44.625512087946156,False,False
15m,F22_rs_fade|bars,0.958333,12,378,-21.891187245841806,0.7992781836489544,-1.4539022183489057,1.0413223140495869,2,-31.891187245841806,-22.097104313927527,False,False
15m,F22_rs_fade|clock,0.994792,48,45,-76.64872922145501,0.6786955559414952,-1.2298091839667038,0.12396694214876033,2,-86.64872922145501,-78.44356181736345,False,False
15m,F22_rs_fade|clock,0.989583,48,70,-99.8769354828069,0.5814469936006623,-1.632661890620478,0.1928374655647383,3,-109.87693548280691,-103.7743253502281,False,False
