pair,issues,first,last,rows,gaps,max_gap,funding_first,funding_unmatched_by_mark,mark_missing_hours
LIGHT_USDT_USDT,WARN 5/2101 funding rows have no mark row (dropped by freqtrade),2025-09-27 11:30:00+00:00,2026-08-31 23:55:00+00:00,97494,0,0 days 00:05:00,2025-09-26 16:00:00+00:00,5,0
LINA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LINEA_USDT_USDT,,2025-09-01 08:30:00+00:00,2026-08-31 23:55:00+00:00,105018,0,0 days 00:05:00,2025-09-01 12:00:00+00:00,0,0
LINK_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LISTA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LIT_USDT_USDT,WARN 16 mark hours missing,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,174894,1,0 days 17:35:00,2025-01-01 00:00:00+00:00,0,16
LPT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LQTY_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LTC_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
LUNA2_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MAGIC_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MANA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MANTA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MASK_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MAVIA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,174900,1,0 days 17:05:00,2025-01-01 00:00:00+00:00,0,0
MELANIA_USDT_USDT,,2025-01-20 09:30:00+00:00,2026-08-31 23:55:00+00:00,169518,0,0 days 00:05:00,2025-01-20 12:00:00+00:00,0,0
MEME_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MERL_USDT_USDT,,2025-05-29 08:30:00+00:00,2026-08-31 23:55:00+00:00,132378,0,0 days 00:05:00,2025-05-29 12:00:00+00:00,0,0
MEW_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ME_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MINA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MKR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MON_USDT_USDT,,2025-10-10 07:15:00+00:00,2026-08-31 23:55:00+00:00,93801,0,0 days 00:05:00,2025-10-10 08:00:00+00:00,0,0
MOODENG_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MOVE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MTL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MUBARAK_USDT_USDT,,2025-03-17 13:45:00+00:00,2026-08-31 23:55:00+00:00,153339,0,0 days 00:05:00,2025-03-17 16:00:00+00:00,0,0
MYRO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
MYX_USDT_USDT,,2025-06-18 12:30:00+00:00,2026-08-31 23:55:00+00:00,126570,0,0 days 00:05:00,2025-06-18 12:00:00+00:00,0,0
M_USDT_USDT,,2025-07-07 09:30:00+00:00,2026-08-31 23:55:00+00:00,121134,0,0 days 00:05:00,2025-07-07 12:00:00+00:00,0,0
NEAR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NEIROETH_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NEIRO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NEO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NFP_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NOT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
NXPC_USDT_USDT,,2025-05-15 06:30:00+00:00,2026-08-31 23:55:00+00:00,136434,0,0 days 00:05:00,2025-05-15 08:00:00+00:00,0,0
OMNI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
OM_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ONDO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
OP_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ORCA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ORDI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PARTI_USDT_USDT,,2025-03-25 13:00:00+00:00,2026-08-31 23:55:00+00:00,151044,0,0 days 00:05:00,2025-03-25 16:00:00+00:00,0,0
PENDLE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PENGU_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PEOPLE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PHB_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PIEVERSE_USDT_USDT,,2025-11-14 11:30:00+00:00,2026-08-31 23:55:00+00:00,83670,0,0 days 00:05:00,2025-11-14 12:00:00+00:00,0,0
PIPPIN_USDT_USDT,,2025-01-24 10:15:00+00:00,2026-08-31 23:55:00+00:00,168357,0,0 days 00:05:00,2025-01-24 12:00:00+00:00,0,0
PIXEL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PLUME_USDT_USDT,,2025-03-21 13:00:00+00:00,2026-08-31 23:55:00+00:00,152196,0,0 days 00:05:00,2025-03-21 16:00:00+00:00,0,0
PNUT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
POLYX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
POL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
POPCAT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PORTAL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
PUMP_USDT_USDT,WARN 7 mark hours missing,2025-04-12 14:30:00+00:00,2026-08-31 23:55:00+00:00,145752,1,0 days 07:35:00,2025-04-12 16:00:00+00:00,0,7
PYTH_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
QNT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RARE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RAVE_USDT_USDT,,2025-12-14 15:30:00+00:00,2026-08-31 23:55:00+00:00,74982,0,0 days 00:05:00,2025-12-14 16:00:00+00:00,0,0
RAYSOL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RDNT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
REEF_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RENDER_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RESOLV_USDT_USDT,,2025-06-10 13:30:00+00:00,2026-08-31 23:55:00+00:00,128862,0,0 days 00:05:00,2025-06-10 12:00:00+00:00,0,0
REZ_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,174816,1,1 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RIVER_USDT_USDT,,2025-10-17 14:45:00+00:00,2026-08-31 23:55:00+00:00,91695,0,0 days 00:05:00,2025-10-17 16:00:00+00:00,0,0
ROSE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RSR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
RUNE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SAGA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SAHARA_USDT_USDT,,2025-06-26 12:00:00+00:00,2026-08-31 23:55:00+00:00,124272,0,0 days 00:05:00,2025-06-26 12:00:00+00:00,0,0
SAND_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SCR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SEI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SHELL_USDT_USDT,,2025-02-17 17:15:00+00:00,2026-08-31 23:55:00+00:00,161361,0,0 days 00:05:00,2025-02-17 20:00:00+00:00,0,0
SIREN_USDT_USDT,WARN 1/3639 funding rows have no mark row (dropped by freqtrade),2025-03-22 09:00:00+00:00,2026-08-31 23:55:00+00:00,151956,0,0 days 00:05:00,2025-03-20 16:00:00+00:00,1,0
SNX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SOLV_USDT_USDT,,2025-01-17 12:15:00+00:00,2026-08-31 23:55:00+00:00,170349,0,0 days 00:05:00,2025-01-17 16:00:00+00:00,0,0
SOL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SOMI_USDT_USDT,,2025-08-25 09:30:00+00:00,2026-08-31 23:55:00+00:00,107022,0,0 days 00:05:00,2025-08-25 12:00:00+00:00,0,0
SOON_USDT_USDT,,2025-05-23 08:30:00+00:00,2026-08-31 23:55:00+00:00,134106,0,0 days 00:05:00,2025-05-23 08:00:00+00:00,0,0
SPK_USDT_USDT,,2025-06-17 09:00:00+00:00,2026-08-31 23:55:00+00:00,126900,0,0 days 00:05:00,2025-06-17 12:00:00+00:00,0,0
SPX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SSV_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
STABLE_USDT_USDT,,2025-11-06 12:00:00+00:00,2026-08-31 23:55:00+00:00,85968,0,0 days 00:05:00,2025-11-06 12:00:00+00:00,0,0
STG_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
STMX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
STORJ_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
STRK_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
STX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SUI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SUN_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SUPER_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SUSHI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SWARMS_USDT_USDT,,2025-01-07 12:15:00+00:00,2026-08-31 23:55:00+00:00,173229,0,0 days 00:05:00,2025-01-07 16:00:00+00:00,0,0
SXP_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-05-31 23:55:00+00:00,148608,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
SYRUP_USDT_USDT,WARN 1/2891 funding rows have no mark row (dropped by freqtrade),2025-05-07 08:30:00+00:00,2026-08-31 23:55:00+00:00,138714,0,0 days 00:05:00,2025-05-06 16:00:00+00:00,1,0
S_USDT_USDT,,2025-01-16 10:00:00+00:00,2026-08-31 23:55:00+00:00,170664,0,0 days 00:05:00,2025-01-16 12:00:00+00:00,0,0
TAO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
THETA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
THE_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TIA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,174816,1,1 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TNSR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TOKEN_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,174816,1,1 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TON_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TRADOOR_USDT_USDT,,2025-09-19 12:30:00+00:00,2026-08-31 23:55:00+00:00,99786,0,0 days 00:05:00,2025-09-19 12:00:00+00:00,0,0
TRB_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TRUMP_USDT_USDT,,2025-01-18 13:00:00+00:00,2026-08-31 23:55:00+00:00,170052,0,0 days 00:05:00,2025-01-18 16:00:00+00:00,0,0
TRU_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TRX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TST_USDT_USDT,,2025-02-09 13:00:00+00:00,2026-08-31 23:55:00+00:00,163716,0,0 days 00:05:00,2025-02-09 16:00:00+00:00,0,0
TURBO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
TUT_USDT_USDT,,2025-03-20 09:00:00+00:00,2026-08-31 23:55:00+00:00,152532,0,0 days 00:05:00,2025-03-20 12:00:00+00:00,0,0
UMA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-30 23:55:00+00:00,174816,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
UNFI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
UNI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
USELESS_USDT_USDT,,2025-08-15 12:15:00+00:00,2026-08-31 23:55:00+00:00,109869,0,0 days 00:05:00,2025-08-15 12:00:00+00:00,0,0
USTC_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
USUAL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
UXLINK_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VANA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VANRY_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VET_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VIDT_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VINE_USDT_USDT,,2025-01-24 10:00:00+00:00,2026-08-31 23:55:00+00:00,168360,0,0 days 00:05:00,2025-01-24 12:00:00+00:00,0,0
VIRTUAL_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
VVV_USDT_USDT,,2025-01-29 08:15:00+00:00,2026-08-31 23:55:00+00:00,166653,1,1 days 00:05:00,2025-01-29 08:00:00+00:00,0,0
WAL_USDT_USDT,,2025-03-27 15:30:00+00:00,2026-08-31 23:55:00+00:00,150438,0,0 days 00:05:00,2025-03-27 16:00:00+00:00,0,0
WCT_USDT_USDT,,2025-04-15 11:00:00+00:00,2026-08-31 23:55:00+00:00,145020,0,0 days 00:05:00,2025-04-15 12:00:00+00:00,0,0
WIF_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
WLD_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
WLFI_USDT_USDT,,2025-08-23 08:30:00+00:00,2026-08-31 23:55:00+00:00,107610,0,0 days 00:05:00,2025-08-23 12:00:00+00:00,0,0
WOO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
W_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
XAI_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
XLM_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
XMR_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
XPL_USDT_USDT,,2025-08-22 09:30:00+00:00,2026-08-31 23:55:00+00:00,107886,0,0 days 00:05:00,2025-08-22 12:00:00+00:00,0,0
XRP_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
XTZ_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
YGG_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZEC_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZEN_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZEREBRO_USDT_USDT,,2025-01-02 14:00:00+00:00,2026-08-31 23:55:00+00:00,174648,0,0 days 00:05:00,2025-01-02 16:00:00+00:00,0,0
ZETA_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZK_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZORA_USDT_USDT,,2025-07-25 11:00:00+00:00,2026-08-31 23:55:00+00:00,115932,0,0 days 00:05:00,2025-07-25 12:00:00+00:00,0,0
ZRO_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
ZRX_USDT_USDT,,2025-01-01 00:00:00+00:00,2026-08-31 23:55:00+00:00,175104,0,0 days 00:05:00,2025-01-01 00:00:00+00:00,0,0
